x1,x2,x3,x4,x5,x6,x7,x8,y1
1,0,0,3,2,1,0,9,88.02
9,0,2,1,5,2,1,7,88.37
4,1,1,0,4,0,3,7,79.02
10,1,4,1,4,0,0,10,87.6
2,1,0,1,4,0,0,7,88.84
14,1,2,1,6,0,0,10,90.69
6,0,1,0,4,0,1,9,81.67
12,1,0,1,3,0,2,12,72.43
12,0,1,1,6,0,1,12,57.57
6,0,0,4,4,0,0,13,61.72
8,1,0,1,0,0,1,8,76.19
9,2,0,3,7,0,0,8,82.39
6,4,1,4,5,0,0,8,70.79
9,5,0,4,4,0,1,10,80.09
7,1,1,0,1,1,0,3,85.22
1,4,3,0,3,0,4,3,63.78
3,4,1,1,0,0,3,3,71.54
2,2,2,2,1,3,4,1,73.23
0,4,2,1,2,1,2,2,71.49
1,2,2,1,3,1,5,2,69.17
0,3,3,0,1,5,8,4,56.38
6,1,2,5,3,2,3,3,71.05
3,7,2,0,4,4,6,5,77.24
2,5,2,1,3,1,4,3,58.21
3,6,1,1,3,2,6,5,67.89
2,5,6,1,6,2,9,2,88.46
7,1,2,0,0,2,5,9,92.54
4,1,2,2,2,3,5,4,92.33
4,0,2,2,2,1,3,6,92.53
5,3,1,3,2,2,4,6,92.77
8,0,3,1,0,2,3,9,94.5
2,5,4,3,0,1,1,2,99.1
5,3,0,1,1,1,3,9,97.44
4,7,2,0,0,1,1,5,93.27
5,5,2,0,2,1,1,6,89.33
2,0,1,0,2,0,0,1,94.04
1,0,1,0,2,0,0,2,93.46
1,1,0,1,0,0,0,2,76.99
2,0,0,0,2,0,1,3,77.51
2,0,0,1,2,0,0,1,87.96
3,0,0,1,2,0,1,3,85.08
2,0,1,0,6,2,0,4,83.45
4,0,1,0,1,1,0,6,92.33
3,0,0,0,4,2,1,5,94.81
2,0,1,0,0,0,0,2,93.9
3,3,0,1,5,2,2,5,94.74
4,3,0,1,2,4,1,2,96.35
3,2,0,1,2,0,1,4,93.79
3,2,1,2,2,2,0,1,94.61
0,0,0,0,3,2,0,6,94.65
5,1,1,3,3,1,1,1,94.69
1,1,2,2,3,1,1,4,95.15
5,0,1,1,6,1,1,4,95.29
1,0,2,2,2,1,1,4,94.55
2,0,1,1,3,0,0,5,95.13
6,1,0,2,3,0,1,2,93.87
4,1,1,4,2,1,0,5,94.74
5,2,1,4,1,0,1,5,94.69
3,2,0,4,3,0,1,4,94.99
5,2,1,1,1,0,1,4,94.84
4,0,4,0,7,0,1,6,94.54
5,3,2,0,3,0,1,5,95.35
3,1,5,0,3,0,1,5,95.7
6,0,2,0,4,0,2,5,95.55
6,1,4,1,4,0,1,6,99.15
3,2,1,1,5,0,0,5,99.25
3,2,3,1,5,0,2,2,98.95
1,2,1,2,2,0,3,2,97.35
0,2,1,1,0,0,2,2,95.41
2,1,3,1,2,1,1,1,96.4
2,3,3,0,2,1,4,3,95.7
1,2,1,0,7,0,2,1,95.85
1,3,2,0,2,1,1,4,98.85
2,3,5,1,3,1,2,3,99.6
3,2,1,2,3,3,0,4,99.15
3,1,3,1,1,2,0,3,99
3,0,4,1,1,3,1,6,99.1
2,1,0,0,0,0,0,1,97.3
0,0,2,1,0,0,0,2,95.9
2,0,2,0,0,0,1,1,96.15
1,1,1,1,0,0,0,2,99.2
2,1,1,2,0,1,3,3,99.3
1,0,2,0,0,1,0,5,98.75
4,2,0,1,1,1,2,3,98.55
1,1,0,1,5,3,0,3,97.8
0,0,0,2,1,1,0,3,91.76
4,1,1,2,4,4,0,2,78.45
5,0,2,1,2,3,1,4,80.79
4,0,3,1,2,2,0,5,75.95
4,0,1,1,4,3,0,4,80.34
1,0,3,0,2,0,0,2,79.22
0,0,1,1,1,1,0,2,74.11
4,1,2,0,3,0,0,1,66.26
1,2,3,0,2,1,0,0,78.64
2,2,1,1,3,4,0,6,56.98
3,4,0,0,2,3,0,3,73.43
0,2,1,0,1,1,0,0,67.63
2,1,4,0,4,1,2,4,85.12
0,0,0,0,0,6,0,0,88.04
1,0,1,2,0,3,1,1,88.94
0,1,2,1,1,1,0,2,77.44
2,0,0,0,2,1,1,1,56.39
0,2,0,3,2,3,0,2,69.94
2,2,0,2,0,2,0,1,75.06
0,0,0,0,2,2,1,2,72.26
1,0,0,2,0,2,0,0,79.29
1,1,2,2,3,1,1,2,71.78
2,0,0,1,1,1,0,2,76.14
2,0,1,2,1,2,0,2,66.92
2,1,0,1,2,1,0,2,75.59
3,2,1,0,3,1,3,2,85.34
4,0,1,2,6,0,1,7,92.35
6,0,0,0,4,2,0,7,70.37
3,0,1,1,5,2,0,3,51.06
5,0,0,0,3,4,0,4,52.21
3,0,0,1,4,1,0,5,62.69
5,0,1,1,5,3,0,4,60.7
3,2,0,0,4,2,0,5,63.04
6,0,0,1,3,2,0,4,65.15
1,1,1,1,8,3,0,4,79.71
5,1,2,0,4,3,2,3,60.59
3,0,2,1,5,2,1,7,59.23
4,0,2,1,8,1,1,4,74.36
4,1,0,3,2,2,0,5,83.28
2,1,1,3,4,1,1,3,85.23
4,0,0,0,4,2,0,3,86.63
3,0,3,3,5,0,2,3,87.93
2,1,0,1,2,0,1,5,81.75
3,1,0,1,6,0,0,4,86.48
3,0,0,0,4,0,2,5,91.64
2,2,0,0,2,0,1,3,88.53
4,0,1,2,3,1,0,4,86.6
3,0,3,2,5,2,1,5,83.32
3,2,1,0,2,2,0,6,66.65
3,0,0,1,5,2,2,1,85.06
3,2,1,0,0,3,0,4,77.88
3,1,1,0,6,3,0,4,71.66
6,1,1,6,5,1,1,6,70.32
2,2,1,2,3,0,1,5,77.01
5,0,0,1,3,2,1,5,73.23
1,0,0,0,0,0,1,1,83.43
1,0,0,0,1,0,2,0,86.71
0,0,0,0,1,0,2,1,89.48
0,0,0,0,0,0,0,0,94.56
0,1,2,0,0,0,2,0,94.26
0,0,0,0,0,0,2,2,95.65
0,1,1,1,1,0,1,0,94.7
1,0,3,0,2,1,1,4,93.24
1,0,1,1,2,0,0,3,93.84
3,0,1,0,2,0,0,1,94.59
3,0,1,1,0,0,0,3,93.77
2,0,2,2,3,0,0,2,94.29
3,0,1,1,0,0,1,3,98.55
1,0,0,1,1,0,0,0,98.95
3,0,1,0,5,1,1,3,99.1
2,2,0,1,1,2,1,2,95.81
1,1,2,1,1,1,0,3,97.95
1,2,1,0,1,1,0,1,99.2
3,0,3,0,2,0,0,5,99.15
3,0,3,0,3,0,0,3,97.55
4,0,2,0,3,0,0,3,96.15
0,0,1,0,4,0,0,3,95.75
3,2,1,1,0,0,1,2,96.2
1,4,1,0,2,0,2,5,95.8
4,2,1,1,3,1,1,4,99.1
6,6,0,4,1,1,1,5,99.3
4,4,1,2,5,1,2,7,96.4
8,3,0,2,2,1,1,11,95.55
7,5,3,2,1,1,2,5,96.49
8,4,1,3,2,1,0,10,98.95
5,3,3,1,2,1,3,9,99.65
10,1,1,1,1,1,2,7,99.4
5,0,0,2,2,1,3,6,98.75
6,0,1,3,4,0,0,6,95.83
9,0,4,1,3,0,4,7,99.2
7,3,2,2,6,1,2,12,99.1
6,1,2,1,5,1,4,7,96.55
7,2,3,1,3,2,1,10,94.94
8,2,1,3,3,1,1,10,95.65
7,3,3,1,5,2,2,6,95.65
5,4,0,1,0,1,0,7,94.75
4,1,1,1,1,0,0,2,95.6
3,1,1,1,2,0,1,7,95.45
6,4,0,2,1,0,0,2,94.85
2,2,1,1,4,1,1,3,95.25
5,1,0,1,0,0,0,4,95.04
1,1,1,0,2,0,0,3,95.9
4,1,1,1,0,1,1,3,95.7
1,1,0,0,2,0,0,1,93.25
3,0,1,1,1,0,0,4,93.68
2,0,0,1,1,0,1,3,94.99
2,1,1,0,1,0,1,1,93.96
0,0,0,1,2,1,0,2,94.95
0,1,0,0,2,0,0,1,95.05
3,3,0,2,1,0,3,1,95.49
1,1,0,0,0,0,0,2,95.24
1,1,0,1,0,1,1,2,94.85
0,1,1,0,0,0,0,2,95.54
1,1,0,2,0,0,0,1,94.6
1,0,1,0,0,0,1,0,93.35
1,2,1,0,0,1,0,1,98.5
0,0,1,0,1,0,0,1,98.69
1,0,0,0,2,0,1,1,94.94
0,0,3,1,1,0,0,1,94.55
1,1,1,0,0,1,0,0,95.4
0,0,0,0,0,0,1,2,95.9
1,0,1,0,0,0,0,2,99.1
2,1,1,0,0,0,0,1,99.5
1,3,1,0,0,1,1,2,97.65
0,1,0,0,0,0,0,0,95.6
0,1,1,0,1,1,0,0,95.9
0,1,0,0,0,0,0,0,95.1
0,1,0,0,1,0,2,0,95.11
0,0,0,0,2,1,0,1,94.69
0,1,0,0,0,0,0,2,95
2,0,0,0,1,1,1,0,95.25
1,0,1,0,2,0,1,1,95.9
2,1,0,0,0,0,2,2,95.24
1,1,0,0,1,0,2,2,95.89
3,0,0,1,1,0,0,2,95.4
2,0,0,0,0,0,1,3,98.95
0,1,0,0,0,0,0,1,98.95
0,0,0,0,0,0,0,0,97.05
0,0,0,0,0,0,0,0,96.15
0,0,0,0,0,0,0,0,95
0,0,0,0,0,0,0,0,95.45
0,0,0,0,0,0,0,0,94.86
0,0,0,0,0,0,0,0,94.45
0,0,0,0,0,0,0,0,94.99
0,0,0,0,0,0,0,0,93.94
0,0,0,0,0,0,0,0,95.4
0,0,1,0,0,0,0,1,94.6
0,0,0,0,0,0,2,1,96.3
1,1,0,0,0,1,0,2,93.99
2,1,0,0,0,1,1,2,83.39
2,0,0,1,3,1,0,2,79.85
4,1,0,0,3,1,0,4,93.42
3,0,0,1,3,3,0,3,89.03
3,0,0,1,3,2,0,5,94.46
3,2,0,1,5,1,0,4,95.7
4,4,1,0,3,1,2,6,98.7
5,1,0,0,7,0,1,3,98.45
2,2,4,0,3,1,1,6,94.15
5,2,3,1,4,0,0,6,95.7
4,2,2,0,3,2,0,5,94.79
3,1,4,0,1,3,0,5,95.01
4,1,3,2,3,2,1,5,95.7
3,3,2,4,1,0,0,4,95.2
3,0,5,2,3,1,0,3,94.74
2,2,1,4,3,2,0,3,95.2
2,1,1,5,2,1,1,3,95.8
3,0,2,1,1,1,1,2,96.05
2,0,0,5,4,0,1,2,95.2
1,0,1,1,2,1,0,4,95.8
3,0,1,3,5,1,0,3,95.9
1,1,2,1,2,1,0,5,95.61
3,0,2,4,2,1,0,2,94.85
2,0,0,1,5,3,1,4,95.85
2,1,0,1,2,1,2,2,95.9
4,4,1,2,2,3,3,4,95.85
4,4,0,0,1,2,1,5,96.25
3,6,0,2,2,0,1,4,97.85
5,4,0,1,4,0,0,4,99.15
4,2,0,0,1,0,2,7,99.2
3,3,2,3,3,2,3,2,99.1
5,3,0,2,1,1,3,5,99.3
2,0,0,0,1,0,4,2,99.7
3,0,0,1,4,2,5,3,96.5
2,3,3,0,3,3,3,3,98.7
3,4,0,2,3,0,1,2,98.75
2,4,0,1,2,2,5,2,99
0,2,2,0,4,2,2,1,95.75
1,1,1,0,3,4,2,5,95.4
3,2,1,1,2,1,7,3,96.55
2,0,3,1,1,1,2,1,96.15
1,1,2,0,2,1,1,3,95.75
3,1,0,1,0,1,2,4,95.5
3,0,3,1,2,1,2,2,96.26
5,2,2,1,2,1,0,4,95.56
4,2,1,2,4,2,1,6,96.45
2,1,1,1,1,0,0,5,95.35
0,1,1,1,1,1,0,0,96.65
6,0,0,2,1,1,1,2,94.56
2,0,1,0,5,1,2,5,96.5
5,0,3,0,5,1,0,4,94.8
3,1,1,1,5,1,3,9,95.8
4,3,0,0,3,2,3,5,95.74
3,2,0,0,4,0,1,3,96.45
4,1,0,0,1,1,1,3,96.35
2,1,1,1,3,1,2,4,95.1
4,0,0,1,2,0,0,2,96.1
0,2,0,3,2,2,0,3,96.2
2,2,1,0,3,1,1,0,96
0,1,1,0,1,0,1,2,95.05
1,3,1,0,2,0,1,2,95.3
2,4,3,0,2,0,1,2,94.9
2,4,2,0,0,0,2,1,95.55
1,2,3,0,3,0,3,3,95.4
0,1,1,0,1,0,0,3,96.55
1,1,4,1,0,0,2,2,95.7
3,0,5,0,4,1,0,4,96.65
1,0,0,1,1,1,1,3,97.95
3,0,1,2,1,1,0,4,99.45
2,1,0,0,2,2,0,1,98.7
1,2,0,1,4,2,0,7,99.15
5,4,0,2,4,3,1,5,99.3
5,6,3,1,4,2,1,4,97.75
2,1,0,2,3,1,2,7,99.15
5,0,0,0,1,0,0,2,99
3,1,0,0,2,0,1,4,98.9
2,1,0,0,1,0,0,4,96.59
2,1,0,1,2,0,0,2,98.45
5,2,1,0,2,1,0,4,97.05
2,0,0,0,3,0,3,5,96.43
3,0,0,2,2,0,1,2,80.45
1,0,0,0,1,0,2,2,75.26
2,0,0,0,2,0,1,3,65.58
4,1,1,0,1,0,0,4,77.89
2,2,0,1,2,1,0,4,88.08
1,1,0,0,0,0,1,1,86.08
0,2,2,1,0,0,2,0,92.16
0,1,1,0,0,0,2,0,90.51
0,1,0,1,0,0,0,0,91.84
3,2,1,1,2,0,0,2,92.28
2,4,2,2,3,0,3,1,93.7
1,0,1,1,0,0,2,4,97.15
2,1,0,0,1,0,2,1,96.06
2,3,1,1,1,2,1,1,97.2
1,0,0,0,0,1,1,2,94.71
1,3,2,1,0,1,4,0,98.6
0,1,0,1,3,1,3,1,95.75
0,1,0,0,0,1,3,2,95.5
1,2,0,1,0,1,0,0,95.04
0,1,0,0,1,1,1,3,94.86
2,1,0,0,1,1,2,1,96.6
1,0,0,0,0,2,1,2,93.01
1,1,0,0,1,1,1,0,93.41
0,1,1,1,2,0,2,4,81.85
0,1,0,0,1,0,1,0,91.7
0,0,1,0,3,0,1,2,88.07
0,0,0,0,0,1,1,0,87.25
1,0,1,1,2,0,2,0,97.04
2,0,0,0,0,0,2,3,88.13
2,0,1,0,4,0,1,3,90.79
1,0,1,1,0,0,2,3,94.55
0,0,0,0,1,0,2,2,95.85
4,0,1,0,3,1,2,1,96.49
1,0,0,1,2,1,0,2,97.2
1,0,0,0,2,0,1,4,98.9
2,0,0,0,0,0,3,0,98.95
0,0,0,0,1,1,0,2,98.2
0,0,1,0,1,0,0,0,95.75
0,0,0,1,0,0,0,1,94.96
0,0,0,0,0,0,1,1,81.07
2,0,0,0,2,0,0,2,91.94
3,1,1,0,0,1,0,1,96.98
2,0,0,1,5,0,1,4,95.08
4,0,0,0,1,0,0,3,97.79
0,0,0,0,0,0,0,2,92.79
0,0,0,0,0,0,0,0,89.74
0,0,0,0,0,0,0,0,88.5
1,0,2,0,2,0,0,0,91.57
2,1,1,0,2,0,0,3,93.07
0,0,0,0,0,0,0,0,92.79
0,0,0,0,0,0,0,0,94.22
0,0,0,0,0,0,0,0,93.42
0,0,0,0,0,0,0,0,91.23
0,0,0,0,0,0,0,0,90.1
0,0,0,0,0,0,0,0,89.96
0,0,0,0,0,0,0,0,92.23
0,0,0,0,0,0,0,0,80.33
0,0,0,0,0,0,0,0,84.33
0,0,0,0,0,0,0,0,88.58
0,0,0,0,0,0,0,0,94.34
0,0,0,0,0,0,0,0,96.7
0,0,0,0,0,0,0,0,97.15
0,0,0,0,0,0,0,0,95.14
0,0,0,0,0,0,0,0,88.91
0,0,0,0,0,0,0,0,86.62
0,0,0,0,0,0,2,0,86.01
0,4,1,1,0,1,0,2,87.58
0,1,1,0,2,2,4,6,87.49
4,3,3,0,1,1,0,2,93.96
3,10,1,0,5,1,3,9,91.57
3,4,0,0,3,3,2,5,93.78
5,7,2,0,1,2,2,6,95.4
2,4,1,0,3,0,1,4,95.41
3,6,1,1,3,1,3,7,97.6
6,1,0,0,1,0,3,5,95.37
3,2,1,0,4,0,2,7,96.8
4,1,0,0,2,0,1,4,99.1
2,0,2,0,3,0,1,6,97.25
4,0,0,0,0,1,2,3,98.55
2,0,1,0,1,0,1,1,98.5
1,0,0,0,0,0,2,2,97.49
0,1,0,0,0,0,1,0,98.95
0,1,1,0,3,0,1,2,98.85
0,0,0,0,1,1,2,0,96.95
0,1,0,2,0,0,1,1,95.5
0,2,2,0,1,0,0,1,98.8
0,0,0,0,0,0,1,1,98.5
3,0,0,0,2,0,1,0,96.14
0,0,1,1,1,0,0,3,98.75
2,1,1,1,1,0,0,2,98.85
2,0,1,0,2,0,0,2,98.7
1,1,1,0,2,1,0,3,99
0,0,0,0,0,0,1,1,98.5
1,0,0,0,0,0,1,0,99.15
1,1,1,0,4,0,0,2,97.45
0,0,0,2,0,0,1,1,98.3
2,1,1,2,3,0,2,1,98.45
0,3,2,2,1,1,2,3,98.65
5,3,1,2,4,1,1,9,96.99
12,2,3,1,6,3,0,10,96.49
13,4,1,0,3,2,2,13,94.55
12,4,2,1,4,1,1,10,84.9
10,1,0,1,2,3,1,11,87.85
10,6,4,0,5,0,3,10,90.05
10,2,3,0,3,0,5,12,82.43
13,0,2,1,7,0,2,17,91.71
13,0,1,1,7,1,3,12,88.78
11,1,1,2,3,2,2,7,91.64
5,6,2,1,3,3,2,5,96.4
3,4,3,1,3,2,1,7,95.07
6,8,0,1,3,2,2,7,91.65
8,7,2,3,0,1,3,6,98.3
8,8,1,3,6,2,2,10,98.75
5,9,1,5,4,2,5,4,91.42
5,6,1,5,8,1,3,7,85.49
4,10,1,0,4,0,4,6,94.99
5,4,2,1,3,0,3,7,90.6
5,2,0,0,4,0,2,7,83.01
3,3,1,2,2,1,4,8,76.89
6,3,1,2,2,0,2,4,86.28
2,1,2,0,4,2,3,7,68.07
5,2,2,0,4,1,3,4,65.59
6,1,0,0,4,2,3,7,67.74
4,0,4,1,4,3,1,5,78.01
11,3,2,1,8,1,3,13,67.17
1,0,0,0,0,0,0,2,72.3
0,0,0,0,1,0,0,1,66.55
0,0,0,0,0,0,0,1,72.62
0,2,1,0,1,0,0,3,74.96
2,2,1,0,2,0,4,6,67.55
3,1,0,0,2,1,3,2,65.48
5,7,1,3,4,1,2,7,64.94
4,4,1,1,4,1,2,7,58.91
9,8,0,0,5,2,0,8,48.66
5,3,2,1,6,0,2,6,42.26
10,2,3,2,3,1,0,12,36.17
6,2,1,1,3,0,0,8,49.01
3,3,0,1,1,2,1,3,51.07
3,0,1,0,0,0,1,1,42.56
3,1,0,1,5,1,1,5,65.39
4,0,0,2,4,2,0,5,43.2
2,0,0,1,4,0,3,2,49.55
1,1,2,0,2,1,2,4,54.01
2,0,1,1,0,0,1,4,66.26
0,0,2,0,1,0,1,0,81.18
1,2,3,0,1,2,1,2,86.98
0,1,2,1,0,0,1,2,78.88
3,1,2,0,0,2,0,1,81.69
2,2,2,0,0,0,1,3,85.89
1,2,1,0,0,0,0,2,85.59
2,5,2,0,0,0,0,1,76.86
1,5,1,0,1,1,0,1,77.92
2,1,2,0,1,0,2,2,64.47
0,2,1,0,0,0,0,2,61.88
0,2,0,0,0,0,1,1,70.58
0,2,0,0,0,0,0,1,28.44
2,4,0,0,1,0,1,0,63.08
1,3,1,0,1,2,1,1,78.65
0,4,1,2,2,0,0,4,76.03
0,3,1,0,1,0,0,4,80.4
0,3,1,0,1,0,0,0,83.92
0,0,1,2,0,0,0,1,88.19
0,0,3,0,2,0,0,1,91.1
0,1,1,0,0,0,0,1,96.08
0,0,1,0,0,0,0,0,93.08
1,2,0,0,0,0,0,0,95.29
2,0,2,0,1,0,1,0,94.79
0,0,1,2,3,1,0,3,94.49
2,0,1,0,1,0,0,0,95.59
4,1,0,4,3,1,0,2,94.98
1,2,2,1,1,1,1,6,96.3
1,1,0,4,4,1,2,3,96.4
1,0,1,4,0,0,0,1,95.09
3,3,1,1,0,0,1,1,96.45
3,1,1,3,1,1,3,2,95.35
2,2,1,1,2,0,2,5,94.95
1,5,3,0,0,0,1,1,97.95
1,7,0,2,2,3,2,1,99.15
3,5,0,3,1,2,1,4,98.9
7,4,0,0,3,2,4,5,98.5
5,2,0,1,7,1,6,5,96.7
2,2,2,0,3,0,3,6,94.19
6,1,1,1,4,1,1,10,97.05
9,3,0,0,4,1,0,7,96.15
8,3,1,1,2,1,1,5,98.25
2,2,1,0,3,1,1,8,97.35
3,2,0,2,1,1,0,3,96.5
2,0,1,2,1,1,3,1,96.74
0,0,1,0,0,0,0,0,79.26
0,0,2,1,0,0,0,0,87.9
0,0,1,0,0,0,0,0,76.34
0,0,1,0,0,0,0,1,65.32
0,0,1,0,0,0,0,0,76.98
0,0,0,0,1,0,0,2,58.32
2,0,1,0,1,0,0,2,67
1,2,2,0,1,0,0,3,82.76
1,3,0,1,3,2,1,2,77.36
3,5,3,1,4,0,0,3,79.73
2,4,3,1,2,1,0,6,83.16
3,2,2,2,4,1,3,3,90.5
2,1,1,2,3,1,0,3,81.41
1,1,1,2,3,4,1,5,93.04
2,0,0,3,0,2,0,0,85.21
0,0,1,1,3,0,0,2,72.88
1,0,0,2,1,4,0,0,82.71
1,0,0,0,3,3,0,3,91.96
1,0,1,1,0,3,0,1,89.93
0,1,1,1,1,1,2,1,85.57
1,3,0,1,2,1,0,3,87.74
3,1,1,0,2,0,0,1,91.05
2,3,0,1,3,2,1,2,93.49
1,2,1,2,2,1,1,0,89.91
1,0,1,3,3,2,2,5,94.4
5,0,0,2,3,2,1,2,94.55
1,0,2,3,1,2,1,7,82.19
8,1,2,3,6,1,2,3,61.06
3,1,4,8,9,0,2,4,56.1
6,4,3,4,5,0,3,9,63.65
6,0,5,1,5,0,1,7,80.07
5,0,4,4,5,2,0,7,69.72
9,3,5,1,5,0,0,9,82.59
4,1,6,4,6,1,2,7,61.13
6,4,4,3,7,0,0,7,72.8
6,3,1,2,4,3,1,4,64.36
3,3,3,1,6,4,1,7,73.53
4,3,0,3,5,2,0,6,76.22
3,2,1,4,4,2,0,2,81.88
2,3,1,2,3,2,0,4,85.67
2,3,0,6,3,1,1,2,92.71
2,1,0,4,5,0,0,4,94.28
3,0,2,3,3,0,1,4,92.3
5,0,1,2,3,0,2,5,69.2
3,2,0,3,6,1,0,4,78.99
1,1,1,1,3,1,0,3,75.24
4,1,3,2,2,1,2,2,62.31
4,1,0,1,5,0,1,8,68.37
4,1,2,2,5,1,0,3,64.62
2,0,3,5,2,3,3,0,62.62
1,1,3,3,6,1,1,5,70.34
6,1,7,3,4,2,0,7,60.81
1,1,3,3,5,3,3,4,53.46
7,4,2,0,4,2,2,4,54.59
3,5,2,4,6,3,1,4,52.08
4,6,2,3,1,2,2,3,51.02
4,4,5,6,4,2,1,7,55.4
4,3,3,7,5,2,2,5,63.44
4,4,3,4,4,1,0,6,73.09
3,1,2,6,4,1,2,5,67.04
2,4,1,5,2,2,2,3,69.2
3,2,1,4,5,2,2,5,68.81
3,1,2,4,3,1,2,7,71.67
3,2,3,4,5,1,1,3,54.97
5,5,1,1,4,2,3,5,60
4,1,4,2,4,2,2,1,61.57
4,1,2,3,5,2,0,8,52.41
0,1,1,0,1,0,1,1,40.94
0,2,2,0,5,0,0,3,29.65
3,0,2,0,2,0,1,0,31.05
0,3,4,1,2,0,0,3,1.31
0,6,4,4,0,0,0,2,13.89
0,4,1,1,1,2,0,7,11.4
2,0,1,4,0,1,1,1,17.69
0,0,0,2,0,1,2,1,27.61
0,0,0,0,2,0,1,2,29.02
1,0,1,1,0,0,1,2,42.59
2,0,1,0,1,0,0,0,55.54
0,0,0,1,1,0,1,1,53.91
1,0,2,2,1,0,0,0,58.39
2,0,0,4,1,0,0,1,58.84
0,0,1,0,0,0,0,1,70.3
0,0,1,1,1,0,0,0,56.2
3,0,1,2,3,0,0,2,47.6
1,1,2,2,3,0,1,3,38.97
3,1,0,0,0,0,1,3,43.4
2,0,0,1,0,0,2,2,45.43
2,1,0,0,2,0,1,4,50.35
4,2,0,3,0,0,0,1,37.12
2,1,0,0,0,0,0,1,17.64
0,0,0,0,2,0,0,4,11.5
5,2,0,0,0,0,1,1,10.33
1,2,1,1,2,0,0,4,11.88
3,0,0,0,2,0,0,4,20.31
2,1,0,1,0,0,1,3,30.62
2,1,1,0,0,0,1,3,30.07
3,1,0,1,3,0,1,1,18.32
1,1,1,0,1,0,1,4,22.75
4,0,1,0,0,0,1,3,21.41
1,1,0,2,2,0,0,2,31.81
5,1,0,3,0,0,1,4,38.51
2,0,0,3,1,0,0,2,30.58
1,1,0,1,1,0,1,4,51.67
4,1,0,1,1,1,0,0,38.32
1,2,0,1,2,0,2,4,43.61
0,0,0,0,0,0,1,0,47.76
2,1,0,1,1,0,1,0,32.21
4,0,0,1,2,1,1,4,16.84
1,2,0,1,1,1,2,3,15.96
4,0,0,0,1,0,2,1,22.96
0,3,0,0,1,0,1,1,32.77
1,0,0,0,3,0,2,1,32.98
1,1,0,1,0,0,3,4,36.01
2,0,1,1,4,0,0,4,25.58
1,1,0,0,2,0,0,0,36.79
0,0,1,0,0,1,1,2,29.06
1,1,0,1,0,0,1,0,42.61
0,0,0,0,2,0,0,0,15.85
0,0,1,1,1,1,0,2,17.13
0,1,0,1,0,0,0,0,25.72
0,0,0,0,0,0,2,0,28.76
0,0,1,0,1,0,0,0,37.44
0,1,0,1,1,1,1,0,20.76
0,0,0,0,2,0,1,1,11.92
0,0,1,0,0,0,1,0,20.18
0,0,0,0,0,1,0,1,25.35
0,1,0,0,0,0,1,0,26.61
0,0,0,1,0,1,0,1,35.76
0,0,0,0,0,0,1,0,49.52
0,0,0,0,0,1,0,0,47.24
0,0,0,0,1,0,0,1,55.93
0,1,0,0,0,0,0,0,61.68
0,1,0,0,0,0,0,0,52.88
0,1,0,0,0,0,0,0,56.51
0,0,0,0,0,1,1,0,59.56
0,0,0,0,1,0,0,0,72.68
0,0,0,0,1,0,0,0,65.47
0,0,0,0,0,0,0,1,61.36
0,0,0,0,0,0,0,0,62.83
0,0,0,0,0,0,0,0,72.96
0,0,0,0,0,0,0,0,80.55
0,0,0,0,0,0,0,0,85.51
0,0,0,0,0,0,0,0,82.31
0,0,0,0,0,0,0,0,75.09
0,0,0,0,0,0,0,0,69.88
0,0,0,0,0,0,0,0,77.64
0,0,0,0,0,0,0,0,76.95
0,0,0,0,0,0,0,0,76.56
0,0,0,0,0,0,0,0,72.46
0,0,0,0,0,0,0,0,71.97
0,0,0,0,0,0,0,0,58.41
0,0,0,0,0,0,0,0,52.81
0,0,0,0,0,0,0,0,59.83
0,0,0,0,0,0,0,0,65.61
0,0,0,0,0,0,0,0,49.83
0,0,0,0,0,0,0,0,57.09
0,0,0,0,0,0,0,0,54.71
0,0,0,0,0,0,0,0,49.7
0,0,0,0,0,0,0,0,50.66
0,0,0,0,0,0,0,1,53.34
1,0,0,0,0,0,0,0,37.62
0,0,0,0,0,1,0,1,54.39
0,3,2,0,0,0,4,0,63.02
1,0,3,1,1,1,2,4,73.17
1,0,3,5,0,0,3,5,74.14
2,0,1,0,2,2,2,3,80.18
4,6,1,2,2,2,1,4,84.7
1,2,0,2,3,3,1,5,85.49
6,1,2,2,2,1,4,5,90.65
3,0,0,0,3,1,2,8,86.24
5,2,0,1,5,3,0,4,88.38
5,1,1,1,1,3,0,4,85.58
2,2,0,1,2,3,2,5,91.56
3,2,0,1,1,0,2,0,91.3
0,3,5,1,4,1,1,2,90.74
2,3,0,1,4,2,1,4,94.42
0,2,1,0,1,1,1,2,97.2
0,0,2,0,0,0,1,1,95.99
1,1,1,0,4,1,1,3,98.8
1,0,1,0,1,0,1,1,96.92
2,0,0,0,5,4,0,2,94.61
1,1,0,0,2,0,3,2,85.7
3,4,1,0,2,1,0,3,87.53
2,2,0,1,5,1,2,4,96.2
1,2,1,0,1,1,0,2,85.22
7,0,0,0,4,4,2,6,91.49
4,1,0,0,3,1,2,5,91.89
5,0,1,1,2,2,0,5,88.01
4,1,1,1,4,1,0,8,57.95
7,0,1,0,2,0,1,4,50.36
7,0,2,2,5,1,1,9,59.58
5,2,2,2,4,1,0,4,48.4
2,2,1,2,5,3,2,3,73.16
5,4,3,1,5,1,1,5,58.9
5,2,2,2,4,3,1,6,60.47
6,3,1,1,6,1,4,6,76.51
5,2,4,3,6,0,1,7,64.63
